account.account_id,645,1120
account.account_id,646,1131
account.account_id,643,1154
account.account_id,644,1056
account.account_id,641,1117
date.SK_Day,19960419,2527
date.SK_Day,19960418,2502
account.account_id,1480,1183
account.account_id,1481,1086
account.account_id,640,1114
date.SK_Day,19960415,2465
date.SK_Day,19960414,2435
date.SK_Day,19960417,2489
date.SK_Day,19960416,2384
account.account_id,1486,1115
account.account_id,10266,1130
account.account_id,1487,1104
account.account_id,1488,1135
account.account_id,1482,1124
account.account_id,1483,1125
account.account_id,1484,1105
account.account_id,1485,1118
account.district_name,Prostejov,56822
account.account_id,638,1115
account.account_id,639,1088
account.account_id,636,1091
date.SK_Day,19960402,2458
account.account_id,637,1096
date.SK_Day,19960401,2348
account.account_id,635,1105
account.account_id,632,1181
account.account_id,633,1100
account.account_id,630,1107
date.SK_Day,19960408,2495
account.account_id,1490,1130
account.account_id,631,1121
date.SK_Day,19960407,2444
account.account_id,1491,1081
account.account_id,1492,1130
date.SK_Day,19960409,2571
date.SK_Day,19960404,2520
date.SK_Day,19960403,2448
date.SK_Day,19960406,2415
date.SK_Day,19960405,2435
account.account_id,1497,1057
account.account_id,1498,1145
account.account_id,1499,1073
account.account_id,1493,1126
account.account_id,1494,1116
account.account_id,1495,1127
account.account_id,1496,1169
account.district_name,Decin,54801
account.account_id,10257,1112
account.account_id,627,1094
account.account_id,628,1154
account.account_id,625,1077
account.account_id,626,1123
account.account_id,623,1137
account.account_id,624,1116
account.account_id,621,1158
account.account_id,622,1124
account.account_id,620,1135
account.account_id,629,1202
account.account_id,616,1105
account.account_id,617,1106
account.account_id,614,1109
account.account_id,615,1136
account.account_id,612,1098
account.account_id,613,1031
account.account_id,610,1128
account.account_id,611,1073
account.account_id,10280,1139
account.account_id,618,1093
account.account_id,619,1135
date.Day,1994-12-01,2508
date.Day,1994-12-02,2464
date.Day,1994-12-03,2469
date.Day,1994-12-04,2433
date.Day,1994-12-05,2473
date.Day,1994-12-06,2513
date.Day,1994-12-07,2429
date.Day,1994-12-08,2443
account.account_id,1442,1100
account.account_id,2774,1146
date.SK_Day,19971113,2508
account.account_id,2773,1109
account.account_id,1443,1155
date.SK_Day,19971114,2411
account.account_id,2776,1222
account.account_id,1444,1136
date.SK_Day,19971115,2347
account.account_id,1445,1091
account.account_id,2775,1117
date.SK_Day,19971116,2503
account.account_id,2770,1124
date.SK_Day,19971110,2400
account.account_id,1440,1134
account.account_id,2772,1075
date.SK_Day,19971111,2491
account.account_id,2771,1062
account.account_id,1441,1115
date.SK_Day,19971112,2489
date.Day,1994-12-09,2524
account.account_id,2778,1091
account.account_id,1446,1119
date.SK_Day,19971117,2541
account.account_id,2777,1169
account.account_id,1447,1126
date.SK_Day,19971118,2465
account.account_id,1448,1056
date.SK_Day,19971119,2504
account.account_id,2779,1087
account.account_id,1449,1133
account.account_id,1453,1130
date.SK_Day,19971124,2446
account.account_id,1454,1131
account.account_id,2784,1069
date.SK_Day,19971125,2421
account.account_id,2787,1152
account.account_id,1455,1133
account.account_id,10297,1138
date.SK_Day,19971126,2427
account.account_id,1456,1057
date.SK_Day,19971127,2613
account.account_id,2781,1103
date.SK_Day,19971120,2479
account.account_id,1450,1064
account.account_id,2780,1089
date.SK_Day,19971121,2458
account.account_id,1451,1136
account.account_id,2783,1119
date.SK_Day,19971122,2420
account.account_id,2782,1105
account.account_id,1452,1125
date.SK_Day,19971123,2492
account.account_id,2789,1063
date.SK_Day,19971128,2485
account.account_id,1458,1080
account.account_id,2788,1091
account.account_id,1459,1142
date.Day,1994-12-23,2506
date.Day,1994-12-24,2453
date.Day,1994-12-25,2408
date.Day,1994-12-26,2482
date.Day,1994-12-27,2499
date.Day,1994-12-28,2553
account.account_id,2790,1131
date.Day,1994-12-20,2568
date.Day,1994-12-21,2470
date.Day,1994-12-22,2501
account.account_id,1464,1068
account.account_id,2796,1134
account.account_id,1465,1113
account.account_id,2795,1066
account.account_id,2798,1129
account.account_id,1466,1091
account.account_id,1467,1133
account.account_id,2797,1117
account.account_id,2792,1117
account.account_id,1460,1099
account.account_id,1461,1113
account.account_id,2791,1107
account.account_id,2794,1111
account.account_id,2793,1103
account.account_id,1463,1119
account.account_id,1468,1102
account.account_id,1469,1146
account.account_id,2799,1110
date.SK_Day,19960422,2515
date.Day,1994-12-12,2463
date.SK_Day,19960421,2442
date.Day,1994-12-13,2510
date.SK_Day,19960424,2447
date.Day,1994-12-14,2464
date.SK_Day,19960423,2485
date.Day,1994-12-15,2374
date.Day,1994-12-16,2437
date.Day,1994-12-17,2495
date.SK_Day,19960420,2524
date.Day,1994-12-18,2473
date.Day,1994-12-19,2487
account.account_id,1470,1102
date.SK_Day,19960426,2495
date.SK_Day,19960425,2569
date.SK_Day,19960428,2502
date.Day,1994-12-10,2456
date.SK_Day,19960427,2507
date.Day,1994-12-11,2493
account.account_id,1475,1154
account.account_id,1476,1090
account.account_id,1477,1090
account.account_id,1478,1198
account.account_id,1471,1131
account.account_id,1472,1078
account.account_id,1473,1123
account.account_id,1474,1111
account.account_id,1479,1136
date.Month,1993-12,68982
date.Month,1993-11,69176
date.Month,1993-10,69588
account.account_id,2730,1078
date.SK_Day,19930607,2456
date.SK_Day,19930606,2482
account.account_id,2732,1096
date.SK_Day,19930605,2545
account.account_id,1401,1104
account.account_id,2731,1103
date.SK_Day,19930604,2458
date.SK_Day,19930609,2569
date.SK_Day,19930608,2474
account.account_id,1406,1160
account.account_id,2738,1120
account.account_id,1407,1107
account.account_id,2737,1107
account.account_id,1408,1168
account.account_id,2739,1137
account.account_id,1402,1136
account.account_id,2734,1069
date.SK_Day,19930603,2485
account.account_id,1403,1080
account.account_id,2733,1121
date.SK_Day,19930602,2434
account.account_id,2736,1172
account.account_id,1404,1135
date.SK_Day,19930601,2454
account.account_id,1405,1097
date.Month,1993-03,69305
date.Month,1993-02,69720
date.Month,1993-01,68850
account.account_id,2741,1071
date.SK_Day,19930618,2515
account.account_id,1410,1085
account.account_id,2740,1136
date.SK_Day,19930617,2468
account.account_id,2743,1117
account.account_id,1411,1051
date.SK_Day,19930616,2636
date.Month,1993-09,69323
account.account_id,1412,1112
account.account_id,2742,1117
date.SK_Day,19930615,2439
date.Month,1993-08,69823
date.Month,1993-07,69682
date.Month,1993-06,69423
date.Month,1993-05,69011
date.SK_Day,19930619,2512
date.Month,1993-04,69300
account.account_id,2749,1121
account.account_id,1417,1133
date.SK_Day,19930610,2541
account.account_id,1418,1116
account.account_id,1419,1115
account.account_id,1413,1143
account.account_id,2745,1061
date.SK_Day,19930614,2571
account.account_id,1414,1177
account.account_id,2744,1119
date.SK_Day,19930613,2446
account.account_id,2747,1112
date.SK_Day,19930612,2476
account.account_id,1416,1124
account.account_id,2746,1066
date.SK_Day,19930611,2490
account.account_id,2752,1075
account.account_id,1420,1103
account.account_id,2751,1083
account.account_id,1421,1077
account.account_id,2754,1109
account.account_id,1422,1088
account.account_id,1423,1102
account.account_id,2753,1174
account.account_id,2750,1057
account.account_id,2759,1122
account.account_id,1429,1081
account.account_id,1424,1037
account.account_id,2756,1071
account.account_id,2755,1143
account.account_id,1425,1123
account.account_id,1426,1174
account.account_id,2758,1047
account.account_id,2757,1112
account.account_id,1427,1155
account.district_name,Praha - vychod,52943
account.account_id,1431,1064
account.account_id,2763,1086
date.SK_Day,19971102,2535
account.account_id,2762,1133
account.account_id,1432,1114
date.SK_Day,19971103,2500
account.account_id,2765,1107
date.SK_Day,19971104,2493
account.account_id,1434,1108
account.account_id,2764,1125
date.SK_Day,19971105,2404
account.account_id,2761,1122
account.account_id,1430,1079
account.account_id,2760,1112
date.SK_Day,19971101,2441
account.account_id,1439,1118
account.account_id,1435,1085
account.account_id,2767,1128
date.SK_Day,19971106,2473
account.account_id,2766,1077
account.account_id,1436,1129
date.SK_Day,19971107,2444
account.account_id,1437,1106
date.SK_Day,19971108,2448
account.account_id,2768,1104
account.account_id,1438,1194
date.SK_Day,19971109,2435
account.account_id,2808,1123
account.account_id,2807,1100
account.account_id,2809,1188
date.SK_Day,19980902,2471
date.SK_Day,19980903,2494
date.SK_Day,19980901,2504
account.account_id,2814,1075
account.account_id,2817,1085
account.account_id,2816,1086
account.account_id,2811,1063
account.account_id,2810,1170
account.account_id,2813,1037
account.account_id,2812,1119
account.account_id,5092,1123
account.account_id,2819,1094
account.account_id,2818,1143
date.SK_Day,19980910,2317
date.SK_Day,19980913,2396
date.SK_Day,19980914,2550
date.SK_Day,19980911,2552
date.SK_Day,19980912,2482
date.SK_Day,19980906,2493
date.SK_Day,19980907,2471
account.account_id,2820,1126
date.SK_Day,19980904,2470
date.SK_Day,19980905,2454
date.SK_Day,19980908,2525
date.SK_Day,19980909,2452
account.account_id,2826,1073
account.account_id,2825,1077
account.account_id,2827,1142
account.account_id,2821,1089
account.account_id,2824,1105
account.account_id,2823,1107
account.account_id,2829,1152
date.SK_Day,19980920,2451
date.SK_Day,19980921,2529
date.SK_Day,19980924,2538
date.SK_Day,19980925,2478
date.SK_Day,19980922,2397
date.SK_Day,19980923,2492
date.SK_Day,19980917,2512
date.SK_Day,19930628,2431
date.SK_Day,19980918,2521
account.account_id,2831,1104
date.SK_Day,19930627,2571
date.SK_Day,19980915,2449
date.Day,1998-05-10,2455
account.account_id,1500,1148
account.account_id,2830,1128
date.SK_Day,19980916,2513
date.SK_Day,19930626,2524
date.Day,1998-05-11,2566
date.SK_Day,19980919,2531
account.account_id,2837,1121
account.account_id,1505,1070
date.SK_Day,19930621,2407
date.Day,1998-05-16,2502
account.account_id,1506,1209
account.account_id,2836,1112
date.SK_Day,19930620,2502
date.Day,1998-05-17,2406
account.account_id,2839,1123
account.account_id,1507,1106
date.Day,1998-05-18,2512
account.account_id,1508,1095
account.account_id,2838,1074
date.Day,1998-05-19,2434
account.account_id,1501,1120
account.account_id,2833,1165
date.SK_Day,19930625,2486
date.Day,1998-05-12,2442
account.account_id,1502,1127
account.account_id,2832,1101
date.SK_Day,19930624,2519
date.Day,1998-05-13,2478
account.account_id,1503,1094
account.account_id,2835,1089
date.SK_Day,19930623,2535
date.Day,1998-05-14,2448
account.account_id,1504,1088
account.account_id,2834,1088
date.SK_Day,19930622,2463
date.Day,1998-05-15,2460
account.account_id,1509,1108
date.Day,1998-05-09,2413
account.account_id,2840,1111
date.SK_Day,19980928,2452
account.account_id,2842,1106
account.account_id,1510,1023
date.SK_Day,19980926,2523
account.account_id,2841,1110
account.account_id,1511,1064
date.SK_Day,19980927,2464
account.account_id,1516,1096
date.Day,1998-05-05,2455
account.account_id,2847,1066
account.account_id,1517,1152
date.Day,1998-05-06,2455
account.account_id,1518,1092
date.Day,1998-05-07,2481
account.account_id,1519,1126
account.account_id,2849,1070
date.Day,1998-05-08,2338
account.account_id,1512,1093
account.account_id,2844,1140
date.Day,1998-05-01,2566
account.account_id,1513,1139
account.account_id,2843,1093
date.Day,1998-05-02,2559
account.account_id,1514,1065
account.account_id,2846,1124
date.Day,1998-05-03,2532
account.account_id,1515,1169
account.account_id,2845,1099
date.Day,1998-05-04,2495
date.Day,1993-05-14,2462
date.Day,1993-05-13,2501
date.Day,1993-05-16,2467
date.Day,1993-05-15,2538
date.Day,1993-05-10,2515
date.Day,1993-05-12,2390
date.Day,1993-05-11,2500
date.Day,1993-05-18,2447
date.Day,1993-05-17,2380
date.Day,1993-05-19,2449
date.Day,1993-05-03,2516
date.Day,1993-05-02,2460
date.Day,1993-05-05,2487
date.Day,1993-05-04,2444
date.Day,1993-05-01,2513
date.Day,1993-05-07,2492
date.Day,1993-05-06,2453
date.Day,1993-05-09,2440
date.Day,1993-05-08,2378
account.account_id,5066,1024
account.account_id,6397,1112
account.account_id,5065,1117
account.account_id,5063,1087
account.region,central Bohemia,636691
account.account_id,5072,1137
date.Day,1993-05-25,2561
date.Day,1993-05-24,2475
date.Day,1993-05-27,2557
date.Day,1993-05-26,2416
date.Day,1993-05-21,2458
date.Day,1993-05-20,2438
date.Day,1993-05-23,2542
date.Day,1993-05-22,2486
account.account_id,2804,1068
account.account_id,2803,1152
account.account_id,2806,1145
account.account_id,2805,1077
account.account_id,2800,1095
date.Day,1993-05-28,2428
account.account_id,2802,1117
account.account_id,2801,1094
account.account_id,689,1097
account.account_id,687,1145
account.account_id,688,1163
account.account_id,685,1141
account.account_id,686,1079
account.account_id,5001,1092
account.account_id,683,1088
account.account_id,684,1100
account.account_id,682,1120
account.account_id,680,1114
date.Day,1994-05-28,2543
date.Day,1994-05-27,2453
date.Day,1994-05-22,2379
date.Day,1994-05-21,2478
date.Day,1994-05-20,2455
account.account_id,8998,1121
date.Day,1994-05-26,2444
date.Day,1994-05-25,2512
date.Day,1994-05-24,2512
date.Day,1994-05-23,2524
account.account_id,678,1116
account.account_id,679,1092
account.account_id,676,1105
account.account_id,677,1146
account.account_id,5011,1165
account.account_id,674,1080
account.account_id,7674,1103
account.account_id,675,1128
account.account_id,672,1157
account.account_id,673,1099
account.account_id,671,1054
account.district_name,Rychnov nad Kneznou,58325
account.account_id,669,1120
account.account_id,665,1166
account.account_id,666,1167
account.account_id,664,1167
account.account_id,6353,1088
account.account_id,662,1173
account.account_id,660,1132
account.account_id,6358,1066
account.account_id,5024,1080
account.account_id,658,1121
account.account_id,659,1103
account.account_id,656,1108
account.account_id,657,1095
account.account_id,654,1048
account.account_id,655,1122
account.account_id,652,1136
account.account_id,5033,1155
account.account_id,653,1145
account.account_id,6363,1159
account.account_id,650,1113
account.account_id,651,1138
account.account_id,8957,1031
status.status,Contract Finished/No Problems,1248285
date.Month,1998-12,69397
date.Month,1998-11,68961
date.Month,1998-10,69687
account.account_id,6306,1126
account.account_id,7637,1085
date.Day,1998-05-20,2466
account.account_id,7636,1151
date.Day,1998-05-21,2447
date.Day,1998-05-22,2476
account.account_id,7632,1079
date.Day,1998-05-27,2475
date.Day,1998-05-28,2450
date.Day,1998-05-23,2499
date.Day,1998-05-24,2532
date.Day,1998-05-25,2492
date.Day,1998-05-26,2461
account.account_id,8972,1105
account.account_id,698,1086
account.account_id,8982,1103
account.account_id,699,1158
account.account_id,696,1131
account.account_id,6321,1195
account.account_id,697,1109
account.account_id,694,1065
account.account_id,695,1141
account.account_id,692,1126
account.account_id,693,1097
account.account_id,690,1137
account.account_id,691,1049
account.account_id,726,1101
account.account_id,727,1078
account.account_id,725,1127
account.account_id,722,1115
account.account_id,720,1188
account.account_id,721,1074
date.Day,1996-01-16,2467
date.Day,1996-01-17,2576
date.Day,1996-01-14,2444
date.Day,1996-01-15,2596
date.Day,1996-01-12,2546
date.Day,1996-01-13,2430
date.Day,1996-01-10,2468
date.Day,1996-01-11,2472
date.Day,1996-01-18,2475
date.Day,1996-01-19,2475
account.account_id,10105,1138
account.account_id,728,1094
account.account_id,729,1136
account.account_id,715,1084
date.Day,1995-08-02,2394
account.account_id,716,1125
date.Day,1995-08-01,2531
account.account_id,713,1128
account.account_id,714,1112
account.account_id,711,1127
date.Day,1995-08-06,2429
account.account_id,712,1058
date.Day,1995-08-05,2467
date.Day,1995-08-04,2509
account.account_id,710,1090
date.Day,1995-08-03,2473
date.Day,1996-01-05,2437
date.Day,1996-01-06,2458
date.Day,1995-08-09,2497
date.Day,1995-08-08,2469
date.Day,1996-01-03,2466
date.Day,1996-01-04,2504
date.Day,1995-08-07,2512
date.Day,1996-01-01,2457
date.Day,1996-01-02,2412
account.account_id,7713,1114
date.Day,1996-01-09,2423
date.Day,1996-01-07,2520
date.Day,1996-01-08,2414
account.account_id,719,1124
account.account_id,717,1125
account.account_id,718,1109
account.account_id,704,1139
date.Day,1995-08-13,2487
date.Month,1998-02,69581
account.account_id,705,1118
date.Day,1995-08-12,2426
date.Month,1998-01,69385
account.account_id,702,1110
date.Day,1995-08-11,2510
date.Month,1998-04,69360
account.account_id,703,1118
date.Day,1995-08-10,2488
date.Month,1998-03,69403
account.account_id,700,1114
date.Day,1995-08-17,2410
date.Month,1998-06,69620
account.account_id,701,1091
date.Day,1995-08-16,2374
date.Month,1998-05,69199
date.Day,1995-08-15,2523
date.Month,1998-08,69308
date.Day,1995-08-14,2404
date.Month,1998-07,69794
date.Day,1995-08-19,2429
date.Day,1995-08-18,2448
account.account_id,7721,1097
date.Month,1998-09,69160
account.account_id,708,1117
date.Day,1995-08-20,2466
account.account_id,709,1161
account.account_id,706,1087
date.Day,1995-08-24,2462
date.Day,1995-08-23,2421
date.Day,1995-08-22,2518
date.Day,1995-08-21,2467
date.Day,1995-08-28,2410
date.Day,1995-08-27,2408
date.Day,1995-08-26,2559
date.Day,1995-08-25,2459
account.account_id,7733,1135
account.account_id,6400,1138
account.account_id,768,1043
account.account_id,766,1091
account.account_id,767,1110
account.account_id,764,1087
account.account_id,765,1117
account.account_id,762,1109
account.account_id,763,1050
account.account_id,760,1133
account.account_id,761,1103
account.account_id,10148,1136
account.account_id,759,1065
date.SK_Day,19960521,2519
date.SK_Day,19960520,2519
account.account_id,757,1157
date.SK_Day,19960523,2431
account.account_id,758,1154
date.SK_Day,19960522,2393
account.account_id,755,1113
account.account_id,756,1054
account.account_id,753,1121
account.account_id,754,1167
account.account_id,751,1024
account.account_id,752,1104
date.SK_Day,19960528,2409
account.account_id,750,1070
date.SK_Day,19960525,2482
date.SK_Day,19960524,2487
date.SK_Day,19960527,2456
date.SK_Day,19960526,2495
account.account_id,10134,1090
account.district_name,Strakonice,39905
account.account_id,10131,1129
account.account_id,748,1082
date.SK_Day,19960510,2471
account.account_id,749,1134
account.account_id,746,1099
date.SK_Day,19960512,2522
account.account_id,747,1137
date.SK_Day,19960511,2469
account.account_id,744,1100
account.account_id,745,1086
account.account_id,742,1113
account.account_id,743,1101
account.account_id,740,1093
date.SK_Day,19960518,2448
account.account_id,741,1088
date.SK_Day,19960517,2406
date.SK_Day,19960519,2461
date.SK_Day,19960514,2500
date.SK_Day,19960513,2438
date.SK_Day,19960516,2485
date.SK_Day,19960515,2481
date.Day,1994-05-08,2553
date.Day,1994-05-07,2438
date.Day,1994-05-06,2435
date.Day,1994-05-05,2454
date.Day,1994-05-09,2544
date.Day,1994-05-04,2442
date.Day,1994-05-03,2485
date.Day,1994-05-02,2589
date.Day,1994-05-01,2476
account.account_id,737,1143
account.account_id,738,1127
account.account_id,735,1114
date.SK_Day,19960501,2481
account.account_id,736,1113
account.account_id,733,1117
account.account_id,734,1107
account.account_id,731,1152
account.account_id,732,1125
date.SK_Day,19960507,2467
account.account_id,730,1172
date.SK_Day,19960506,2481
date.SK_Day,19960509,2558
date.SK_Day,19960508,2476
date.SK_Day,19960503,2471
date.SK_Day,19960502,2483
date.SK_Day,19960505,2483
date.SK_Day,19960504,2548
date.Day,1994-05-19,2528
date.Day,1994-05-18,2432
date.Day,1994-05-17,2485
date.Day,1994-05-16,2568
account.account_id,10152,1163
date.Day,1994-05-11,2473
date.Day,1994-05-10,2497
date.Day,1994-05-15,2510
date.Day,1994-05-14,2392
account.account_id,739,1101
date.Day,1994-05-13,2502
date.Day,1994-05-12,2507
account.district_name,Sokolov,42316
account.account_id,2895,1115
account.account_id,1563,1163
account.account_id,2894,1070
account.account_id,1564,1125
account.account_id,2897,1125
account.account_id,1565,1094
account.account_id,1566,1128
account.account_id,2896,1118
account.district_name,Zdar nad Sazavou,58866
account.account_id,2891,1072
account.account_id,2890,1138
account.account_id,1560,1140
account.account_id,2893,1093
account.account_id,1561,1102
account.account_id,2892,1163
account.account_id,1562,1093
account.account_id,1567,1110
account.account_id,2899,1096
account.account_id,2898,1096
account.account_id,1568,1069
account.account_id,1574,1122
account.account_id,1575,1106
account.account_id,1576,1150
account.account_id,1577,1147
account.account_id,1570,1129
account.account_id,1571,1057
account.account_id,1572,1117
account.account_id,1573,1058
account.account_id,1578,1089
account.account_id,1579,1132
account.account_id,1580,1098
account.account_id,1585,1103
account.account_id,1586,1171
account.account_id,1587,1153
account.account_id,1588,1094
account.account_id,1581,1135
account.account_id,1582,1108
account.account_id,1583,1137
account.account_id,1584,1051
account.account_id,1589,1118
account.account_id,1590,1069
account.account_id,1591,1103
account.account_id,1596,1124
account.account_id,1597,1115
account.account_id,1598,1075
account.account_id,1599,1066
account.account_id,1592,1050
account.account_id,1593,1090
account.account_id,1594,1139
date.Day,1997-01-24,2572
date.Day,1997-01-25,2493
date.Day,1997-01-26,2449
date.Day,1997-01-27,2599
date.Day,1997-01-20,2454
date.Day,1997-01-21,2495
date.Day,1997-01-22,2502
date.Day,1997-01-23,2448
account.account_id,2851,1081
date.SK_Day,19930728,2517
account.account_id,1520,1087
account.account_id,2850,1177
date.SK_Day,19930727,2437
account.account_id,2853,1123
account.account_id,1521,1110
date.SK_Day,19930726,2508
account.account_id,2852,1134
account.account_id,1522,1145
date.SK_Day,19930725,2492
account.account_id,1527,1174
account.account_id,2859,1109
date.SK_Day,19930720,2519
account.account_id,2858,1178
account.account_id,1528,1126
account.account_id,1529,1141
account.account_id,2855,1100
account.account_id,1523,1053
date.SK_Day,19930724,2445
date.Day,1997-01-28,2459
account.account_id,1524,1122
account.account_id,2854,1116
date.SK_Day,19930723,2493
account.account_id,2857,1096
account.account_id,1525,1080
date.SK_Day,19930722,2519
account.account_id,1526,1015
account.account_id,2856,1109
date.SK_Day,19930721,2458
account.account_id,1530,1094
account.account_id,2862,1115
date.SK_Day,19971201,2523
account.account_id,2861,1111
date.SK_Day,19971202,2464
account.account_id,2864,1157
account.account_id,1532,1129
date.SK_Day,19971203,2556
account.account_id,2863,1115
date.SK_Day,19971204,2403
account.account_id,2860,1123
account.account_id,1538,1153
date.SK_Day,19971209,2435
account.account_id,1539,1113
account.account_id,2869,1062
account.account_id,1534,1102
account.account_id,2866,1117
date.SK_Day,19971205,2535
account.account_id,2865,1135
account.account_id,1535,1096
date.SK_Day,19971206,2422
account.account_id,2868,1198
account.account_id,1536,1093
date.SK_Day,19971207,2402
account.account_id,2867,1115
account.account_id,1537,1149
date.SK_Day,19971208,2527
date.Day,1997-01-02,2534
date.Day,1997-01-03,2514
date.Day,1997-01-04,2522
date.Day,1997-01-05,2424
date.Day,1997-01-01,2573
account.account_id,1541,1135
account.account_id,2873,1064
date.SK_Day,19930706,2568
date.SK_Day,19971212,2451
account.account_id,2872,1114
account.account_id,1542,1153
date.SK_Day,19930705,2527
date.SK_Day,19971213,2503
account.account_id,1543,1092
account.account_id,2875,1148
date.SK_Day,19930704,2473
date.SK_Day,19971214,2480
account.account_id,1544,1071
account.account_id,2874,1059
date.SK_Day,19930703,2537
date.SK_Day,19971215,2523
date.SK_Day,19930709,2498
account.account_id,2871,1124
date.SK_Day,19930708,2562
date.SK_Day,19971210,2436
account.account_id,1540,1108
account.account_id,2870,1108
date.SK_Day,19971211,2478
date.SK_Day,19930707,2423
account.account_id,1549,1170
account.account_id,1545,1089
account.account_id,2877,1061
date.SK_Day,19930702,2544
date.SK_Day,19971216,2420
date.Day,1997-01-06,2497
account.account_id,1546,1117
account.account_id,2876,1160
date.SK_Day,19930701,2384
date.SK_Day,19971217,2495
date.Day,1997-01-07,2539
account.account_id,2879,1110
account.account_id,1547,1173
date.SK_Day,19971218,2463
date.Day,1997-01-08,2392
account.account_id,2878,1142
account.account_id,1548,1116
date.SK_Day,19971219,2472
date.Day,1997-01-09,2530
date.Day,1997-01-13,2415
date.Day,1996-01-20,2461
date.Day,1997-01-14,2455
date.Day,1997-01-15,2457
date.Day,1997-01-16,2433
date.Day,1997-01-10,2364
date.Day,1997-01-11,2424
date.Day,1997-01-12,2414
date.Day,1996-01-27,2542
date.Day,1996-01-28,2487
date.Day,1996-01-25,2459
date.Day,1996-01-26,2468
date.Day,1996-01-23,2414
date.Day,1996-01-24,2462
date.Day,1996-01-21,2495
date.Day,1996-01-22,2507
account.account_id,2884,1078
account.account_id,1552,1070
date.SK_Day,19930717,2468
date.SK_Day,19971223,2546
account.account_id,2883,1102
account.account_id,1553,1087
date.SK_Day,19971224,2482
date.SK_Day,19930716,2572
account.account_id,1554,1138
account.account_id,2886,1097
date.SK_Day,19971225,2489
date.SK_Day,19930715,2376
account.account_id,1555,1175
account.account_id,2885,1092
date.SK_Day,19930714,2514
date.SK_Day,19971226,2443
account.account_id,2880,1123
date.SK_Day,19971220,2523
account.account_id,2882,1135
account.account_id,1550,1147
date.SK_Day,19971221,2409
date.SK_Day,19930719,2557
account.account_id,1551,1158
account.account_id,2881,1077
date.SK_Day,19971222,2476
date.SK_Day,19930718,2491
account.account_id,2888,1153
account.account_id,1556,1077
date.SK_Day,19971227,2525
date.SK_Day,19930713,2549
date.Day,1997-01-17,2498
account.account_id,1557,1127
account.account_id,2887,1090
date.SK_Day,19930712,2488
date.SK_Day,19971228,2470
date.Day,1997-01-18,2510
account.account_id,1558,1126
date.SK_Day,19930711,2567
date.Day,1997-01-19,2449
account.account_id,2889,1047
account.account_id,1559,1163
date.SK_Day,19930710,2445
account.account_id,62,1087
account.account_id,61,1122
account.account_id,6051,1155
date.Day,1998-04-20,2450
date.Day,1998-04-21,2527
account.account_id,68,1144
date.Day,1998-04-26,2458
account.account_id,67,1101
date.Day,1998-04-27,2370
date.Day,1998-04-28,2446
account.account_id,69,1188
account.account_id,64,1067
date.Day,1998-04-22,2508
account.account_id,63,1109
date.Day,1998-04-23,2486
account.account_id,66,1160
date.Day,1998-04-24,2434
account.account_id,65,1191
date.Day,1998-04-25,2525
account.account_id,51,1078
account.account_id,50,1144
date.Day,1998-04-19,2465
account.account_id,399,1178
account.district_name,Bruntal,47954
account.account_id,397,1129
account.account_id,398,1143
account.account_id,395,1085
account.account_id,6064,1146
account.account_id,396,1061
account.account_id,6062,1078
account.account_id,393,1073
account.account_id,6061,1134
date.Day,1998-04-10,2487
account.account_id,57,1107
date.Day,1998-04-15,2504
account.account_id,56,1104
date.Day,1998-04-16,2475
account.account_id,59,1093
date.Day,1998-04-17,2445
account.account_id,58,1086
date.Day,1998-04-18,2411
account.account_id,53,1055
date.Day,1998-04-11,2560
account.account_id,52,1169
date.Day,1998-04-12,2464
account.account_id,55,1077
date.Day,1998-04-13,2515
account.account_id,54,1077
date.Day,1998-04-14,2497
account.account_id,40,1081
account.account_id,388,1140
account.account_id,389,1109
account.account_id,386,1153
account.account_id,387,1130
account.account_id,384,1069
account.account_id,6075,1107
account.account_id,385,1064
account.account_id,382,1145
account.account_id,383,1107
account.account_id,391,1132
account.account_id,392,1131
account.account_id,390,1130
account.account_id,49,1125
account.account_id,3805,1107
account.account_id,3804,1116
account.account_id,45,1081
account.account_id,3807,1201
account.account_id,48,1110
account.account_id,3806,1082
account.account_id,47,1202
account.account_id,3801,1075
account.account_id,42,1132
account.account_id,3800,1160
account.account_id,41,1103
account.account_id,3803,1071
account.account_id,44,1149
account.account_id,3802,1097
account.account_id,43,1133
account.account_id,3809,1175
account.account_id,3808,1105
account.account_id,379,1136
account.account_id,377,1142
account.account_id,378,1145
account.account_id,375,1095
account.account_id,376,1118
account.account_id,373,1144
account.account_id,374,1101
account.account_id,371,1094
account.account_id,6083,1104
account.account_id,372,1090
account.account_id,381,1093
account.account_id,3810,1118
account.account_id,39,1092
account.account_id,38,1083
account.account_id,3816,1112
account.account_id,35,1093
account.account_id,3815,1172
account.account_id,34,1101
account.account_id,3818,1084
account.account_id,37,1153
account.account_id,3817,1081
account.account_id,36,1032
account.account_id,3812,1104
account.account_id,31,1127
account.account_id,3811,1110
account.account_id,30,1106
account.account_id,3814,1115
account.account_id,33,1137
account.account_id,3813,1064
account.account_id,32,1137
date.SK_Day,19940123,2527
date.SK_Day,19940122,2489
date.SK_Day,19940125,2460
date.SK_Day,19940124,2477
date.SK_Day,19940127,2506
date.SK_Day,19940126,2454
date.SK_Day,19940128,2516
account.district_name,Hl.m. Praha,616068
date.SK_Day,19940121,2491
date.SK_Day,19940120,2478
account.account_id,93,1145
account.account_id,8680,1070
